Wall time,Step,Value
1713770226.7136042,0,0.0
1713770229.842099,1,459.0
1713770231.1605299,2,870.0
1713770234.786582,3,666.0
1713770236.004252,4,835.25
1713770239.130622,5,691.2000122070312
1713770242.3397062,6,787.0
1713770245.30663,7,864.2857055664062
1713770248.366781,8,915.25
1713770251.247124,9,950.0
1713770252.134729,10,986.0999755859375
1713770254.366902,11,905.6363525390625
1713770257.4136472,12,901.9166870117188
1713770258.7266932,13,930.2307739257812
1713770261.363175,14,883.6428833007812
1713770262.278471,15,896.4000244140625
1713770265.407341,16,845.6875
1713770266.6742542,17,871.5294189453125
1713770269.502412,18,836.8333129882812
1713770272.523864,19,860.9473876953125
1713770275.350333,20,882.2999877929688
1713770277.0275,21,923.4500122070312
1713770278.48497,22,883.5499877929688
1713770280.991945,23,891.9000244140625
1713770282.083858,24,872.25
1713770285.7703521,25,880.5999755859375
1713770289.2075589,26,880.9500122070312
1713770292.2381032,27,879.4000244140625
1713770293.243156,28,880.75
1713770296.5234969,29,827.0
1713770299.8670971,30,826.1500244140625
1713770303.61493,31,885.9500122070312
1713770307.238673,32,906.4500122070312
1713770310.2829509,33,908.5999755859375
1713770313.5683699,34,957.7999877929688
1713770316.899435,35,969.0
1713770320.144041,36,1030.050048828125
1713770323.899246,37,1031.050048828125
1713770327.757045,38,1084.1500244140625
1713770329.698828,39,1082.5
1713770333.118846,40,1042.5
1713770336.724867,41,1041.300048828125
1713770340.538794,42,1083.4000244140625
1713770341.618606,43,1129.0
1713770345.0873659,44,1087.199951171875
1713770348.11912,45,1138.8499755859375
1713770351.3299708,46,1133.9000244140625
1713770354.259286,47,1134.3499755859375
1713770357.5823748,48,1132.9000244140625
1713770358.6490839,49,1189.1500244140625
1713770361.900411,50,1129.9000244140625
1713770364.2539158,51,1130.1500244140625
1713770366.559815,52,1107.5
1713770369.638206,53,1082.6500244140625
1713770371.988611,54,1084.449951171875
1713770375.112502,55,1056.8499755859375
1713770378.2356029,56,1056.699951171875
1713770381.377773,57,1055.550048828125
1713770383.163313,58,1055.050048828125
1713770385.489026,59,1012.6500244140625
1713770388.5616179,60,1029.1500244140625
1713770390.4155142,61,1028.5
1713770392.2729201,62,989.4500122070312
1713770394.982337,63,950.5
1713770398.169373,64,995.5999755859375
